last_seen,bike_id
2025-12-11T11:01:07.330165,bike_51577
2025-12-11T11:01:13.390990,bike_37383
2025-12-11T11:01:12.164192,bike_46237
2025-12-11T11:01:06.553043,bike_51518
2025-12-11T11:01:16.810266,bike_76501
2025-12-06T11:01:12.211336,bike_42750
2025-12-11T11:01:08.010834,bike_68770
2025-12-11T11:01:08.573652,bike_55368
2025-12-11T11:01:13.344197,bike_69632
2025-12-11T11:01:10.610545,bike_07906
2025-12-11T05:01:03.896724,bike_89206
2025-12-11T11:01:09.404179,bike_88682
2025-12-11T11:01:07.452537,bike_80509
2025-12-10T17:01:02.851522,bike_75757
2025-12-11T11:01:07.110002,bike_88955
2025-12-11T05:01:09.870877,bike_77858
2025-12-07T11:01:12.308499,bike_88110
2025-12-04T23:01:07.760496,bike_74923
2025-12-11T11:01:10.212899,bike_48085
2025-12-11T11:01:08.970768,bike_86021
2025-12-11T05:01:10.920193,bike_05137
2025-12-11T11:01:16.591382,bike_74790
2025-12-11T11:01:14.570986,bike_74122
2025-12-11T11:01:11.073424,bike_46472
2025-12-11T05:01:10.681929,bike_77845
2025-12-11T11:01:13.584214,bike_51937
2025-12-11T11:01:06.410686,bike_20511
2025-12-01T17:01:12.718423,bike_09185
2025-12-11T11:01:16.233635,bike_47312
2025-12-11T11:01:09.104191,bike_82235
2025-12-11T11:01:12.751763,bike_77425
2025-12-11T05:01:08.341989,bike_46111
2025-12-11T11:01:06.129952,bike_12459
2025-12-11T11:01:12.364113,bike_67688
2025-12-09T17:01:13.005128,bike_70891
2025-12-11T11:01:07.124289,bike_21686
2025-12-11T11:01:15.513283,bike_78956
2025-12-11T11:01:16.233641,bike_20779
2025-12-11T05:01:09.230803,bike_60966
2025-12-11T11:01:07.164174,bike_46233
2025-12-11T11:01:09.512818,bike_52279
2025-12-11T11:01:15.872693,bike_53267
2025-12-10T11:01:10.033513,bike_67285
2025-12-11T11:01:10.745504,bike_76830
2025-12-11T11:01:09.512832,bike_55498
2025-12-11T05:01:08.272048,bike_80182
2025-12-11T11:01:06.224129,bike_75882
2025-12-11T11:01:12.913218,bike_20365
2025-12-11T05:01:08.781848,bike_81807
2025-12-04T23:01:10.951712,bike_58418
2025-12-11T11:01:11.912924,bike_43842
2025-12-11T11:01:10.474968,bike_89709
2025-12-11T11:01:10.492445,bike_08008
2025-12-11T11:01:14.853030,bike_17884
2025-12-11T11:01:17.000108,bike_82219
2025-12-11T11:01:15.311931,bike_72513
2025-12-11T11:01:09.831201,bike_78141
2025-12-11T11:01:12.670152,bike_43197
2025-12-11T11:01:13.480051,bike_85148
2025-12-07T11:01:12.505739,bike_89314
2025-12-11T05:01:05.101950,bike_74249
2025-12-11T11:01:12.733593,bike_45293
2025-12-11T11:01:10.711275,bike_62619
2025-12-11T11:01:16.769736,bike_20899
2025-12-11T11:01:06.410683,bike_57570
2025-12-08T23:01:08.657666,bike_57785
2025-12-11T05:01:03.408175,bike_47250
2025-12-11T11:01:15.570412,bike_50551
2025-12-11T11:01:09.732780,bike_13662
2025-12-11T11:01:13.684186,bike_81046
2025-12-11T05:01:04.741964,bike_88981
2025-12-11T11:01:12.524188,bike_52164
2025-12-11T11:01:10.813643,bike_24769
2025-12-10T05:01:09.360158,bike_46821
2025-12-02T23:01:11.851735,bike_73259
2025-12-11T11:01:12.404147,bike_89490
2025-12-11T11:01:07.864210,bike_51686
2025-12-10T05:01:04.631656,bike_74428
2025-12-11T11:01:09.791090,bike_45239
2025-12-11T11:01:12.404114,bike_18049
2025-12-11T05:01:09.590868,bike_71340
2025-12-11T11:01:05.933211,bike_77094
2025-12-11T11:01:12.791187,bike_00789
2025-12-11T05:01:10.951199,bike_26798
2025-12-11T11:01:10.998464,bike_81047
2025-12-11T11:01:07.993107,bike_02929
2025-12-11T11:01:08.591594,bike_06539
2025-12-11T11:01:06.312994,bike_78975
2025-12-11T11:01:16.411275,bike_75556
2025-12-11T11:01:06.624177,bike_60799
2025-12-11T11:01:09.224172,bike_50863
2025-12-09T23:01:06.529764,bike_68986
2025-12-11T11:01:07.850977,bike_61945
2025-12-11T11:01:12.324211,bike_60384
2025-12-11T11:01:07.591459,bike_44086
2025-12-11T11:01:09.613393,bike_75017
2025-12-11T11:01:08.164226,bike_88117
2025-12-11T11:01:14.692381,bike_51576
2025-12-11T11:01:10.284201,bike_46280
2025-12-11T11:01:13.584160,bike_01314
2025-12-11T11:01:11.384182,bike_78496
2025-12-11T11:01:07.384217,bike_46142
2025-12-11T11:01:07.523769,bike_57373
2025-12-11T11:01:16.411254,bike_76133
2025-12-11T11:01:15.553131,bike_55401
2025-12-11T11:01:10.424219,bike_19310
2025-12-11T11:01:07.510736,bike_75179
2025-12-10T11:01:02.679888,bike_88101
2025-12-11T11:01:10.764036,bike_67575
2025-12-11T11:01:15.024165,bike_88902
2025-12-11T11:01:16.744192,bike_76322
2025-12-11T11:01:15.610675,bike_74549
2025-12-11T11:01:16.784099,bike_17248
2025-12-11T11:01:08.473432,bike_67972
2025-12-11T11:01:13.693039,bike_78644
2025-12-11T11:01:13.184317,bike_79536
2025-12-11T11:01:16.704198,bike_44818
2025-12-11T11:01:10.804131,bike_50181
2025-12-11T11:01:13.153260,bike_81125
2025-12-11T11:01:09.553289,bike_20000
2025-12-11T11:01:15.820052,bike_57158
2025-12-11T11:01:16.905465,bike_43679
2025-12-11T11:01:07.523752,bike_42821
2025-12-11T11:01:13.893733,bike_60454
2025-12-09T17:01:04.976783,bike_46856
2025-12-10T17:01:01.440501,bike_69663
2025-12-11T11:01:10.173274,bike_89149
2025-12-03T05:01:08.266588,bike_78535
2025-12-11T11:01:12.104934,bike_45191
2025-12-11T11:01:10.984849,bike_75607
2025-12-11T11:01:11.769804,bike_80709
2025-12-07T17:01:07.155825,bike_73350
2025-12-11T11:01:07.591422,bike_61002
2025-12-11T11:01:16.471380,bike_71385
2025-12-11T11:01:11.450482,bike_53083
2025-12-11T11:01:07.479555,bike_48036
2025-12-11T11:01:12.333275,bike_81866
2025-12-11T11:01:08.670581,bike_88266
2025-12-11T11:01:12.292663,bike_10896
2025-12-11T11:01:13.904182,bike_47893
2025-12-11T11:01:10.364199,bike_17316
2025-12-11T05:01:09.911214,bike_02601
2025-12-11T11:01:14.449857,bike_58719
2025-12-02T05:01:09.358280,bike_61797
2025-12-11T11:01:08.604170,bike_47553
2025-12-11T11:01:15.210130,bike_44656
2025-12-11T11:01:08.804170,bike_78175
2025-12-11T11:01:06.344110,bike_78503
2025-12-11T11:01:13.744218,bike_51021
2025-12-11T11:01:11.504175,bike_19866
2025-12-11T11:01:10.930156,bike_19849
2025-12-11T11:01:14.692288,bike_57635
2025-11-28T17:01:09.221210,bike_57962
2025-12-11T11:01:13.011529,bike_02983
2025-12-11T11:01:16.964228,bike_89893
2025-12-11T05:01:07.929422,bike_75082
2025-12-11T11:01:12.593644,bike_78833
2025-12-11T11:01:12.050602,bike_44731
2025-12-11T11:01:13.480056,bike_47996
2025-12-11T11:01:12.670204,bike_79806
2025-12-04T05:01:07.709989,bike_09347
2025-11-28T23:01:09.036190,bike_27097
2025-12-11T11:01:06.513976,bike_75497
2025-12-11T11:01:08.473412,bike_19597
2025-12-11T11:01:12.733588,bike_15538
2025-12-11T11:01:06.104065,bike_05826
2025-12-11T11:01:13.991208,bike_81724
2025-12-11T11:01:07.204222,bike_56603
2025-12-11T11:01:11.090189,bike_51738
2025-12-11T11:01:06.792903,bike_43648
2025-12-11T11:01:10.113533,bike_74226
2025-12-11T11:01:08.451048,bike_67173
2025-12-11T11:01:12.930385,bike_17557
2025-12-11T11:01:08.764235,bike_71167
2025-12-11T05:01:09.790208,bike_58124
2025-12-11T11:01:07.694401,bike_79198
2025-12-11T11:01:09.414186,bike_46699
2025-12-11T11:01:06.832948,bike_75156
2025-12-11T05:01:08.001924,bike_85282
2025-12-11T11:01:14.870467,bike_89677
2025-12-11T11:01:13.544235,bike_22433
2025-12-11T11:01:06.184101,bike_21196
2025-12-11T11:01:07.645143,bike_55100
2025-12-11T11:01:13.924228,bike_03513
2025-12-11T11:01:15.033745,bike_76942
2025-12-11T11:01:10.831060,bike_88710
2025-12-11T11:01:14.193046,bike_21079
2025-12-11T11:01:11.303712,bike_17293
2025-12-04T05:01:12.669678,bike_74950
2025-12-11T11:01:09.170115,bike_26332
2025-12-11T11:01:13.613417,bike_81160
2025-12-11T11:01:16.564198,bike_89605
2025-12-11T11:01:11.692774,bike_74531
2025-12-11T11:01:14.070134,bike_58178
2025-12-11T11:01:11.630871,bike_58451
2025-12-11T11:01:11.872808,bike_51917
2025-12-11T11:01:09.344207,bike_22368
2025-12-11T11:01:12.372890,bike_81502
2025-12-10T05:01:11.271620,bike_69790
2025-12-11T11:01:15.234009,bike_53049
2025-12-11T11:01:08.844188,bike_56757
2025-12-11T05:01:12.010895,bike_50576
2025-12-11T11:01:11.692754,bike_44966
2025-12-11T11:01:06.393147,bike_63322
2025-12-11T11:01:16.824121,bike_44336
2025-12-11T11:01:15.010919,bike_12421
2025-12-11T11:01:14.031058,bike_00253
2025-12-11T11:01:12.244190,bike_68855
2025-12-11T11:01:10.311280,bike_71401
2025-12-11T11:01:11.392934,bike_01665
2025-12-11T11:01:12.644141,bike_50817
2025-12-11T11:01:16.193491,bike_76458
2025-12-11T11:01:06.944229,bike_44538
2025-12-11T11:01:06.584170,bike_78848
2025-12-11T11:01:15.930322,bike_76317
2025-12-11T11:01:13.373611,bike_75915
2025-12-11T05:01:13.438064,bike_81773
2025-12-11T11:01:07.150172,bike_77925
2025-12-08T11:01:12.185195,bike_89945
2025-12-11T11:01:16.769790,bike_22000
2025-12-11T11:01:06.570660,bike_67349
2025-12-11T11:01:11.573299,bike_42572
2025-12-11T11:01:14.679294,bike_61596
2025-12-11T11:01:12.213347,bike_80994
2025-12-11T11:01:08.711627,bike_62830
2025-12-09T05:01:09.059555,bike_67830
2025-12-11T11:01:07.930225,bike_89363
2025-12-11T11:01:16.064143,bike_79805
2025-12-11T11:01:12.444172,bike_76521
2025-12-11T11:01:14.144251,bike_23371
2025-12-11T11:01:07.510695,bike_53123
2025-12-11T11:01:06.129950,bike_70793
2025-12-11T11:01:16.113532,bike_60381
2025-12-11T11:01:07.672456,bike_70639
2025-12-11T11:01:07.944149,bike_81012
2025-12-11T11:01:06.890339,bike_51803
2025-11-29T05:01:06.556476,bike_77487
2025-12-11T11:01:15.570386,bike_81495
2025-12-09T17:01:05.758793,bike_58408
2025-12-07T17:01:03.087606,bike_69400
2025-12-11T11:01:12.010503,bike_03254
2025-12-11T11:01:06.371571,bike_50388
2025-12-11T11:01:10.772829,bike_21779
2025-12-11T11:01:14.870472,bike_61469
2025-12-11T11:01:16.233633,bike_85085
2025-12-11T11:01:13.904158,bike_47501
2025-12-01T11:01:09.177306,bike_45432
2025-12-11T11:01:06.184106,bike_45722
2025-12-11T11:01:12.173015,bike_81000
2025-12-11T11:01:09.773204,bike_80468
2025-12-11T11:01:14.844168,bike_73635
2025-12-11T11:01:15.724179,bike_70656
2025-12-11T11:01:16.864267,bike_75264
2025-12-11T11:01:13.184291,bike_74362
2025-12-11T11:01:10.813658,bike_42527
2025-12-11T11:01:07.564073,bike_67949
2025-12-11T11:01:06.144091,bike_21146
2025-12-11T11:01:09.711253,bike_19511
2025-12-09T17:01:12.127898,bike_72914
2025-12-10T23:01:05.194696,bike_11164
2025-12-11T11:01:09.444137,bike_88328
2025-12-11T11:01:09.530355,bike_79762
2025-12-11T11:01:15.584173,bike_78642
2025-12-11T11:01:08.644236,bike_17863
2025-12-01T23:01:06.490322,bike_74067
2025-12-11T11:01:12.333288,bike_55704
2025-12-11T11:01:12.709797,bike_43753
2025-12-11T05:01:10.748440,bike_51767
2025-12-11T05:01:03.087757,bike_89986
2025-12-11T05:01:05.191881,bike_82860
2025-12-11T11:01:10.333417,bike_01929
2025-12-11T05:01:06.628714,bike_44628
2025-12-11T11:01:09.370849,bike_44539
2025-12-11T11:01:08.304251,bike_05091
2025-11-27T18:03:47.645161,bike_74637
2025-12-11T11:01:05.844028,bike_51315
2025-12-11T11:01:07.824169,bike_10716
2025-12-11T11:01:11.024152,bike_62298
2025-12-11T05:01:05.001942,bike_43381
2025-12-11T11:01:07.190895,bike_77703
2025-12-11T11:01:12.550678,bike_42951
2025-12-05T11:01:05.272087,bike_77194
2025-12-11T11:01:11.590623,bike_76775
2025-12-11T11:01:07.365440,bike_82797
2025-12-08T05:01:13.186345,bike_70899
2025-12-02T17:01:11.743603,bike_73496
2025-12-10T05:01:10.739223,bike_25968
2025-12-11T11:01:15.144159,bike_67234
2025-12-11T05:01:13.222024,bike_89336
2025-12-11T11:01:12.653106,bike_42867
2025-12-11T11:01:14.592640,bike_88926
2025-12-11T11:01:10.804149,bike_00458
2025-12-10T17:01:07.997551,bike_58694
2025-12-11T11:01:14.624171,bike_77915
2025-12-11T11:01:16.024175,bike_77711
2025-12-11T11:01:13.893765,bike_57273
2025-12-11T11:01:13.324183,bike_63328
2025-12-11T11:01:11.778444,bike_11814
2025-12-11T05:01:08.077496,bike_78204
2025-12-11T05:01:03.430006,bike_76468
2025-12-09T23:01:13.783192,bike_45182
2025-12-11T11:01:11.804224,bike_12553
2025-12-11T11:01:06.210062,bike_89774
2025-12-11T11:01:07.744152,bike_67974
2025-12-11T11:01:15.944186,bike_24229
2025-12-11T11:01:15.784230,bike_80358
2025-12-11T11:01:06.393131,bike_45334
2025-12-11T11:01:15.811155,bike_67359
2025-12-11T11:01:14.531110,bike_45158
2025-12-11T11:01:14.251505,bike_52924
2025-12-11T11:01:06.270316,bike_85214
2025-12-11T11:01:11.073439,bike_16699
2025-12-11T11:01:13.553627,bike_45534
2025-12-11T11:01:14.210124,bike_82570
2025-12-08T17:01:08.922380,bike_69395
2025-12-04T17:01:13.404678,bike_63278
2025-12-11T11:01:07.244171,bike_73034
2025-12-11T11:01:12.350710,bike_72167
2025-12-11T11:01:10.764110,bike_79506
2025-12-11T11:01:09.853163,bike_63247
2025-12-11T11:01:07.213117,bike_73989
2025-12-09T23:01:06.283080,bike_78851
2025-12-11T11:01:10.433543,bike_79815
2025-12-11T11:01:14.353185,bike_89796
2025-12-11T11:01:15.971232,bike_58761
2025-12-11T11:01:10.373297,bike_42679
2025-12-11T11:01:10.790857,bike_21655
2025-12-11T11:01:07.084145,bike_46306
2025-12-11T11:01:11.670327,bike_82834
2025-12-11T11:01:12.114155,bike_80471
2025-12-11T11:01:10.504211,bike_77646
2025-12-11T11:01:15.684169,bike_51705
2025-12-11T11:01:12.971164,bike_21720
2025-12-11T11:01:09.944172,bike_78680
2025-12-09T17:01:11.558744,bike_24945
2025-12-11T11:01:15.984193,bike_70291
2025-12-11T11:01:08.732888,bike_71065
2025-12-08T23:01:12.903420,bike_22731
2025-12-11T11:01:14.853060,bike_43114
2025-12-11T11:01:14.013660,bike_14725
2025-12-11T11:01:11.151272,bike_67660
2025-12-11T11:01:16.184211,bike_03985
2025-12-11T11:01:15.544166,bike_89588
2025-12-02T17:01:04.474919,bike_82271
2025-12-11T11:01:07.432962,bike_44043
2025-12-11T11:01:15.184204,bike_51651
2025-12-11T11:01:14.804174,bike_60241
2025-12-09T23:01:06.371425,bike_88390
2025-12-11T11:01:07.904143,bike_50261
2025-12-11T11:01:10.693087,bike_70499
2025-12-10T23:01:11.794810,bike_67912
2025-12-10T17:01:04.760756,bike_57568
2025-12-11T11:01:14.144254,bike_23598
2025-12-11T05:01:07.547990,bike_61839
2025-12-11T11:01:16.990928,bike_17124
2025-12-05T11:01:12.110461,bike_56867
2025-12-11T11:01:12.453781,bike_79225
2025-12-11T11:01:14.893028,bike_46646
2025-12-11T11:01:16.873275,bike_52110
2025-12-11T11:01:16.573750,bike_17738
2025-12-06T23:01:13.844851,bike_47621
2025-12-11T11:01:15.024157,bike_88181
2025-12-11T11:01:12.292645,bike_68016
2025-12-11T11:01:09.653317,bike_61657
2025-11-27T23:01:29.046768,bike_00910
2025-12-11T11:01:10.424238,bike_73544
2025-12-11T11:01:06.784144,bike_81051
2025-12-11T11:01:13.390999,bike_77063
2025-12-11T11:01:13.884557,bike_17410
2025-12-11T11:01:15.364174,bike_51369
2025-12-11T11:01:13.724254,bike_25516
2025-12-11T11:01:16.233628,bike_47394
2025-12-11T11:01:09.613378,bike_44633
2025-12-11T11:01:09.892589,bike_24174
2025-12-02T17:01:11.609678,bike_68024
2025-12-11T11:01:11.992857,bike_52892
2025-12-11T11:01:14.144227,bike_71071
2025-12-11T11:01:15.670811,bike_43561
2025-12-11T11:01:15.073095,bike_09771
2025-12-05T23:01:09.251304,bike_85769
2025-12-11T11:01:09.870816,bike_74224
2025-12-11T11:01:06.673448,bike_69752
2025-12-11T11:01:06.953067,bike_63100
2025-12-11T11:01:07.694410,bike_53325
2025-12-11T11:01:15.153113,bike_46610
2025-12-11T11:01:10.554041,bike_88383
2025-12-11T11:01:13.253677,bike_73526
2025-12-11T11:01:13.511642,bike_58303
2025-12-11T11:01:08.891818,bike_08269
2025-12-09T17:01:08.988019,bike_43328
2025-12-11T11:01:08.353232,bike_80765
2025-12-11T11:01:14.310069,bike_46386
2025-11-29T11:01:15.087261,bike_06890
2025-12-11T11:01:06.633188,bike_72606
2025-12-11T11:01:14.730592,bike_04589
2025-12-11T11:01:08.830043,bike_78088
2025-12-11T11:01:06.049809,bike_21147
2025-12-11T11:01:08.371177,bike_71021
2025-11-29T05:01:07.576766,bike_79468
2025-12-11T11:01:11.073384,bike_77559
2025-12-11T11:01:13.373568,bike_69360
2025-12-11T11:01:14.130703,bike_80560
2025-12-11T11:01:09.870761,bike_75437
2025-12-11T11:01:09.584169,bike_73134
2025-12-11T11:01:11.889479,bike_26214
2025-12-11T11:01:11.984137,bike_13066
2025-12-11T05:01:11.428188,bike_74505
2025-12-10T17:01:03.780916,bike_76724
2025-12-11T05:01:10.241841,bike_71973
2025-12-11T11:01:15.653324,bike_88294
2025-12-11T11:01:11.864164,bike_47727
2025-11-29T05:01:07.737384,bike_08680
2025-12-11T11:01:16.481078,bike_68393
2025-12-11T11:01:08.530660,bike_24915
2025-12-11T11:01:12.573718,bike_71527
2025-12-11T11:01:12.804208,bike_43963
2025-12-11T11:01:07.771088,bike_88643
2025-12-11T11:01:12.971153,bike_71819
2025-12-11T11:01:06.010683,bike_76374
2025-12-11T11:01:16.384293,bike_42926
2025-12-11T05:01:03.461957,bike_46768
2025-12-11T11:01:12.350672,bike_44426
2025-12-10T05:01:09.756022,bike_02644
2025-12-11T11:01:11.124139,bike_44110
2025-12-11T11:01:12.533174,bike_46256
2025-12-11T11:01:10.755202,bike_73297
2025-12-11T11:01:09.892550,bike_85130
2025-12-11T11:01:07.330149,bike_09854
2025-12-11T11:01:14.964226,bike_47925
2025-12-11T11:01:13.024233,bike_45665
2025-12-11T11:01:14.091694,bike_44212
2025-12-11T11:01:12.524183,bike_88636
2025-12-11T11:01:10.144386,bike_16339
2025-12-11T11:01:12.971178,bike_20290
2025-12-11T11:01:10.790834,bike_63367
2025-12-11T11:01:07.344175,bike_79132
2025-12-11T11:01:16.090104,bike_76373
2025-12-11T11:01:08.844194,bike_86099
2025-12-11T11:01:08.913091,bike_43840
2025-11-29T23:01:09.863341,bike_81050
2025-12-11T11:01:06.544127,bike_44817
2025-12-11T11:01:07.479576,bike_51376
2025-12-11T11:01:12.253225,bike_46776
2025-12-11T11:01:14.251514,bike_46324
2025-12-11T11:01:08.804154,bike_69221
2025-12-11T11:01:11.653189,bike_89389
2025-12-11T11:01:11.231255,bike_48105
2025-12-11T11:01:14.870509,bike_44407
2025-12-11T11:01:16.832777,bike_88962
2025-12-11T05:01:09.848670,bike_78865
2025-12-11T11:01:09.993091,bike_81752
2025-12-11T11:01:10.373299,bike_53392
2025-12-11T11:01:11.630863,bike_79426
2025-12-11T11:01:06.513993,bike_78780
2025-12-11T11:01:11.769815,bike_68812
2025-12-11T11:01:10.632277,bike_70134
2025-12-11T11:01:09.144138,bike_75758
2025-12-11T11:01:15.373104,bike_46263
2025-12-11T11:01:11.912957,bike_44497
2025-12-11T11:01:11.744230,bike_58692
2025-12-09T11:01:11.739144,bike_78922
2025-12-11T11:01:06.633204,bike_07320
2025-12-11T11:01:07.150167,bike_07232
2025-12-11T11:01:10.900226,bike_88467
2025-12-11T11:01:10.230071,bike_70487
2025-12-11T11:01:07.252828,bike_16871
2025-12-03T05:01:07.919849,bike_62778
2025-12-11T11:01:16.131105,bike_68081
2025-12-11T11:01:08.090497,bike_70502
2025-12-11T11:01:10.984842,bike_88466
2025-12-11T11:01:09.370841,bike_46443
2025-12-11T11:01:11.752893,bike_72911
2025-12-02T23:01:14.364991,bike_52779
2025-12-11T11:01:13.724272,bike_47480
2025-12-08T23:01:06.086550,bike_26885
2025-12-11T11:01:12.684167,bike_00712
2025-12-11T11:01:07.110011,bike_74153
2025-12-11T11:01:15.473224,bike_05284
2025-12-11T11:01:10.073757,bike_73959
2025-12-11T11:01:07.070508,bike_76605
2025-12-11T05:01:08.038244,bike_88324
2025-12-11T11:01:16.424247,bike_47474
2025-12-08T11:01:03.192193,bike_88313
2025-12-11T11:01:06.494766,bike_22639
2025-12-03T17:01:12.424837,bike_76643
2025-12-02T23:01:06.234719,bike_07924
2025-12-11T11:01:14.013645,bike_68126
2025-12-11T11:01:15.390324,bike_46970
2025-12-11T11:01:12.064154,bike_76948
2025-12-11T11:01:12.230711,bike_46323
2025-12-11T11:01:12.114148,bike_26867
2025-12-11T11:01:08.241828,bike_51882
2025-12-11T11:01:05.993422,bike_61566
2025-12-11T11:01:13.671259,bike_50417
2025-12-11T11:01:10.433514,bike_44097
2025-12-11T11:01:16.224210,bike_01653
2025-12-11T11:01:08.913082,bike_74560
2025-12-11T11:01:16.973449,bike_20364
2025-12-11T11:01:14.679312,bike_46021
2025-12-11T11:01:08.711593,bike_78296
2025-12-11T11:01:08.150651,bike_75953
2025-12-11T11:01:06.352943,bike_00471
2025-12-11T11:01:08.791211,bike_80507
2025-12-11T11:01:13.193743,bike_67399
2025-12-11T11:01:08.033404,bike_18657
2025-12-06T23:01:06.194302,bike_88773
2025-12-02T17:01:04.974951,bike_73243
2025-12-11T11:01:08.591609,bike_02142
2025-12-11T05:01:06.481976,bike_02609
2025-12-11T11:01:11.012443,bike_75389
2025-12-11T11:01:16.524517,bike_02960
2025-12-11T11:01:16.944249,bike_20219
2025-12-11T11:01:15.144167,bike_53219
2025-12-11T11:01:08.804140,bike_14483
2025-12-11T11:01:15.192922,bike_59041
2025-12-11T11:01:13.024206,bike_56515
2025-12-11T05:01:09.248337,bike_47121
2025-12-11T11:01:15.153088,bike_43103
2025-12-11T11:01:07.523757,bike_14646
2025-12-09T05:01:08.137710,bike_81821
2025-12-11T11:01:15.850408,bike_14966
2025-12-11T11:01:07.523778,bike_11361
2025-12-11T11:01:08.473417,bike_51472
2025-12-11T11:01:07.304127,bike_76045
2025-12-11T11:01:10.190698,bike_76087
2025-12-11T11:01:12.324209,bike_88951
2025-12-11T11:01:15.544156,bike_53233
2025-12-11T11:01:05.933219,bike_47278
2025-12-11T11:01:11.692786,bike_88957
2025-12-11T11:01:13.144235,bike_47765
2025-12-11T11:01:14.491372,bike_70084
2025-12-11T11:01:06.584162,bike_17290
2025-12-11T11:01:07.304155,bike_82574
2025-12-11T11:01:08.904166,bike_46494
2025-12-02T11:01:07.773490,bike_24233
2025-12-11T11:01:14.704214,bike_43471
2025-12-11T11:01:17.009721,bike_89419
2025-12-11T11:01:11.392892,bike_71144
2025-12-11T11:01:14.744171,bike_55844
2025-12-11T11:01:12.644128,bike_68217
2025-12-06T23:01:06.953957,bike_82818
2025-12-11T11:01:16.153428,bike_18719
2025-12-11T11:01:16.524510,bike_09104
2025-12-11T11:01:13.284223,bike_46783
2025-12-11T11:01:15.264255,bike_80701
2025-12-06T17:01:07.657334,bike_38772
2025-12-10T17:01:02.160562,bike_72380
2025-12-10T17:01:01.760423,bike_51020
2025-12-10T23:01:12.936129,bike_81459
2025-12-11T11:01:07.365415,bike_43459
2025-12-11T11:01:08.133292,bike_62473
2025-12-11T11:01:16.673475,bike_58904
2025-12-11T11:01:10.890919,bike_13435
2025-12-11T11:01:16.810318,bike_46215
2025-12-11T05:01:10.828986,bike_62154
2025-12-11T11:01:14.473232,bike_73865
2025-12-11T11:01:11.935199,bike_78539
2025-12-11T11:01:07.230427,bike_89975
2025-12-11T05:01:10.001881,bike_53334
2025-12-11T11:01:12.733555,bike_57647
2025-12-11T11:01:07.851028,bike_69160
2025-12-11T11:01:13.521103,bike_03327
2025-12-11T05:01:13.167965,bike_77662
2025-12-11T11:01:13.271549,bike_44808
2025-12-11T11:01:08.552111,bike_75840
2025-12-11T11:01:07.523723,bike_47502
2025-12-11T11:01:08.033363,bike_46294
2025-12-11T11:01:08.033394,bike_08276
2025-12-11T11:01:10.270354,bike_53232
2025-12-11T11:01:12.131856,bike_18145
2025-12-11T11:01:11.830425,bike_80975
2025-12-11T11:01:07.190906,bike_15826
2025-12-11T11:01:12.244201,bike_44536
2025-12-11T11:01:07.150124,bike_78336
2025-12-09T23:01:11.584749,bike_74597
2025-12-11T11:01:10.804186,bike_72277
2025-12-11T11:01:10.364227,bike_74044
2025-12-11T11:01:13.584235,bike_03700
2025-12-11T11:01:13.413563,bike_75190
2025-12-11T05:01:04.349949,bike_16862
2025-12-11T11:01:10.433552,bike_86093
2025-12-11T11:01:08.010856,bike_62886
2025-12-11T11:01:12.612627,bike_51220
2025-12-08T23:01:09.686582,bike_62226
2025-12-11T11:01:07.904090,bike_19944
2025-12-11T11:01:07.930215,bike_68769
2025-12-11T11:01:16.393054,bike_89955
2025-12-11T11:01:11.173227,bike_72632
2025-12-11T11:01:10.724136,bike_20854
2025-12-10T17:01:07.738228,bike_75599
2025-12-11T11:01:10.333399,bike_88223
2025-12-11T11:01:14.804185,bike_46278
2025-12-11T11:01:15.530746,bike_42960
2025-12-04T23:01:12.311676,bike_08833
2025-12-11T11:01:16.691301,bike_74278
2025-12-11T11:01:16.113579,bike_85369
2025-12-11T11:01:08.711614,bike_73069
2025-12-08T17:01:05.102643,bike_69281
2025-12-11T11:01:07.190924,bike_03040
2025-12-11T11:01:14.310001,bike_85358
2025-12-11T11:01:11.151235,bike_61603
2025-12-11T11:01:07.573528,bike_53114
2025-12-11T05:01:06.429300,bike_47028
2025-12-11T11:01:14.570976,bike_50212
2025-12-11T11:01:15.953182,bike_63730
2025-12-11T11:01:15.064190,bike_50677
2025-12-11T11:01:11.133297,bike_80629
2025-12-01T05:01:04.324199,bike_71563
2025-12-11T11:01:12.524190,bike_17655
2025-12-11T11:01:06.152925,bike_76736
2025-12-10T17:01:06.071721,bike_79843
2025-12-11T11:01:11.244171,bike_21940
2025-12-11T11:01:13.324172,bike_43071
2025-12-11T11:01:14.884262,bike_08999
2025-12-11T11:01:16.364211,bike_56717
2025-12-11T11:01:12.670147,bike_70757
2025-12-11T11:01:15.073105,bike_80231
2025-12-11T11:01:08.232229,bike_69274
2025-12-11T11:01:08.670578,bike_37624
2025-12-11T11:01:15.859212,bike_72462
2025-12-09T23:01:11.410900,bike_78455
2025-12-11T11:01:11.424167,bike_75301
2025-12-11T11:01:07.411188,bike_16306
2025-12-11T11:01:07.292142,bike_80226
2025-12-11T11:01:13.413558,bike_62440
2025-12-11T11:01:07.312818,bike_77745
2025-12-11T11:01:10.091042,bike_52195
2025-12-11T11:01:09.791147,bike_79801
2025-12-03T23:01:08.351312,bike_81163
2025-12-11T11:01:11.330500,bike_25688
2025-12-10T17:01:08.671766,bike_88594
2025-12-11T11:01:07.744170,bike_79623
2025-12-11T11:01:13.671223,bike_11827
2025-12-09T23:01:10.708825,bike_74329
2025-12-11T11:01:16.090123,bike_23998
